0.0,0.8340262154142173,0.7469844963349584,0.46755577614554056,0.43395779275991175
1.0,0.3710686975872536,0.9030776658070763,0.7598661116459919,0.5759081533223351
2.0,0.08381159037932429,0.07652782905602806,0.9247674323841192,0.5916880462826498
3.0,0.25675096290334465,0.9953377994181121,0.7313203880316965,0.7250208504577951
4.0,0.18381322960294977,0.6710897270417912,0.8813585079525118,0.6065796047793347
5.0,0.8316398607978315,0.5426875378791183,0.5775280337296385,0.4070460332537722
6.0,0.3356693627425038,0.10049284687624793,0.2772054943245812,0.18676723007666507
7.0,0.39063853414182104,0.7547097992431889,0.6823023078720455,0.5788400963371811
8.0,0.986976109184397,0.4735373093149998,0.3499212566067045,0.33444521450434694
9.0,0.010148959472734531,0.9633997008095565,0.9012253636619061,0.6333314646895776
10.0,0.6566046887723461,0.155649170745623,0.4220793802015663,0.7043661747800818
11.0,0.9968798784111418,0.5211325390687591,0.7324159511700483,0.8282845986941825
12.0,0.5063821485237038,0.3730239898746458,0.6409364367107032,0.13142777268655526
13.0,0.9654652584092075,0.35565587808827503,0.3767330744387505,0.19864889647456951
14.0,0.4979262245173015,0.9405738697135222,0.6148309115124109,0.5419365412139611
15.0,0.8508020804914708,0.6709047954947327,0.4940565237263378,0.2360892178267241
16.0,0.6892775889524103,0.5016148096297796,0.30938663035370884,0.3217550876479023
17.0,0.18098241728587028,0.43184145109977223,0.42632379518700014,0.18511034036649365
18.0,0.6450351257543664,0.5246263913788539,0.6442444932198299,0.8930588906248803
19.0,0.7204955929155918,0.526240302146481,0.058886876161849844,0.20464952807453463
20.0,0.026055756188197998,0.9067082091330678,0.9262351269558091,0.6933955595578578
21.0,0.8911152020217872,0.5511698203194778,0.5749016194361032,0.6094176229658531
22.0,0.9313205186514387,0.6582538853244548,0.046027776709167245,0.4072065650840687
23.0,0.5621648995719049,0.08935583108325917,0.7693109133418586,0.8483064289000689
24.0,0.12297631874222603,0.7787984496638105,0.09407905853364262,0.33031488458404523
25.0,0.0829783984433724,0.03723809049910287,0.32150935544430126,0.2843741159647891
26.0,0.680775626464583,0.01917026484089379,0.589681320602621,0.9638146551823491
27.0,0.029053288106020703,0.10071806482638557,0.7160202217926708,0.16803977195229958
28.0,0.4913693537126933,0.7839426357052577,0.944593119030092,0.6146155101682531
29.0,0.9491479448492638,0.6468906687315831,0.15676975811363392,0.247720388877808
30.0,0.7584009995921729,0.10123871938951912,0.9146207989010485,0.8737768578337806
31.0,0.128107486372099,0.7335470497741888,0.7633539118167816,0.4045096385697632
32.0,0.5538447082572364,0.9692461010601974,0.6199258332993728,0.25502753735852757
33.0,0.8575919596823347,0.25004487534751507,0.22802861708179456,0.20811679772172942
34.0,0.2726434494458525,0.4879514744855399,0.8478834114545197,0.41551641558452246
35.0,0.7218320247444697,0.04161810527128795,0.01795401546443187,0.9619767871467937
36.0,0.4654781278935993,0.7364069033411934,0.7801479334036279,0.8599033632520027
37.0,0.28300127932053853,0.4848019113464832,0.12530950468440682,0.42782502273511447
38.0,0.9899696658932743,0.5994014910917997,0.08984057753149688,0.4597134640068179
39.0,0.29560579757140726,0.007685371332744051,0.11995679682646121,0.44500508824911966
40.0,0.5644840810195074,0.4228373076434955,0.5087777015000128,0.1297618172704582
41.0,0.6428254836562373,0.5769171693932181,0.8966636453169495,0.2794844310237572
42.0,0.102764669341879,0.7748577690758233,0.012433741400769582,0.3355395838047024
43.0,0.6390517770608112,0.5505188928768493,0.007113521123886746,0.2734171413838117
44.0,0.0244580637572952,0.7164614399021425,0.22017596712399168,0.9043457936374389
45.0,0.5160503843252886,0.30191648635575785,0.4327674376747289,0.3974084893185694
46.0,0.9294858239314894,0.08205467347599293,0.556577519314183,0.3863191833501951
47.0,0.15583226663459337,0.5261090456943455,0.16195193583079526,0.7436286266633106
48.0,0.5984851803248686,0.8227768596342413,0.8252320323801785,0.23939862610768636
49.0,0.17609377416280836,0.48473138180466535,0.2976296734388024,0.5145995166415075
50.0,0.8977421814381819,0.7422624804870308,0.012432844927015463,0.20860655549154916
51.0,0.9180495124796725,0.17454074874896963,0.9487338914643914,0.07060381099843083
52.0,0.09822306634256683,0.3922273011719497,0.2581477402141039,0.3540598437412674
53.0,0.40860469767216523,0.7509653370283745,0.4001587594848408,0.45187565421259723
54.0,0.7519611191111264,0.2648888386203341,0.45233696738725937,0.7372334857524183
