0.0,0.1283938840780705,0.7765700684274012,0.060962232137163896,0.0648060016161427,0.017434870201979646
1.0,0.792223059185842,0.2985087998075143,0.4732297813612759,0.272131860848683,0.3473040331499688
2.0,0.12130298299121445,0.6365912477819134,0.3924620805379083,0.12195492246065198,0.8563280361184104
3.0,0.2093933184731509,0.42541019878403286,0.5275925846118622,0.022532961403350815,0.11761547969205899
4.0,0.6745442723511629,0.45248561326965286,0.45114426104763394,0.9764334245760569,0.19166608585644085
5.0,0.0846406484283706,0.7201811680048433,0.62138761798691,0.8849461049882109,0.7376162408210787
6.0,0.38482524791054373,0.18368766303518524,0.8450551285968557,0.8496287123138143,0.4074696735217842
7.0,0.5653652704102218,0.005295214384379632,0.7667331638763113,0.9469471102599291,0.9169583736276286
8.0,0.9160881138778572,0.3101744463043137,0.05929456173976322,0.2511489936675342,0.4320084276741526
9.0,0.9557159854286572,0.45377434377294235,0.4472722096544959,0.33619318729218617,0.07313572253828737
10.0,0.819396347929224,0.3772045520683249,0.1100612128826095,0.6943429679064256,0.7148664409105268
11.0,0.10825404152786278,0.8777169314088015,0.903217635662739,0.647111148767197,0.7017628861217892
12.0,0.07485308810724667,0.1759629025983046,0.9239956103183284,0.06517810824380832,0.46683002574126875
13.0,0.399692260805519,0.4543484874796908,0.5617675673778112,0.7009847480454268,0.8042687664631339
14.0,0.4522683850499821,0.9636779557592521,0.4895541125320656,0.23194997543723783,0.9717294022041134
15.0,0.460084313313432,0.6494022244514099,0.253047964881263,0.5806389182715117,0.7766395193550982
16.0,0.44870600616472167,0.4027120274932936,0.1255726501061798,0.5841787958174384,0.6221651893151134
17.0,0.8673059389106943,0.9152418222547385,0.3524577678297839,0.524444412722259,0.3653842470094949
18.0,0.41006651862236443,0.8091858412903039,0.7490397584624496,0.6216398859739489,0.23550360806634707
19.0,0.08497905870638789,0.24689050599311024,0.7515903051638626,0.2064145852638155,0.03705167093099038
20.0,0.9230166183283952,0.3512834691641211,0.027513150568810874,0.031530016319505694,0.7370452609485832
21.0,0.6634715505934917,0.618168276144221,0.916703259544574,0.9951472595076865,0.0526430217300482
22.0,0.017095568572415565,0.2688513638448785,0.04077063187235608,0.31378049917283257,0.7527058704455282
23.0,0.10757553135829812,0.345482521038457,0.6174209051738093,0.2070160795869358,0.07051164926234388
24.0,0.5037014075244778,0.7664142109720034,0.22129878212008347,0.2730768178031331,0.3262683208852749
25.0,0.6575001359987175,0.004823043786620906,0.8258535366936315,0.5821686014324241,0.22569292244094297
26.0,0.555097069787982,0.5350280635676289,0.0783071538556942,0.8968015965248883,0.2877095156365147
27.0,0.5027417706259442,0.943941871944278,0.9629690580671748,0.29551866317216413,0.41156692484939017
28.0,0.34485483932056105,0.04941189039941263,0.5321088508273748,0.6265361448724894,0.7501543334247601
29.0,0.5423813512845683,0.8520890930890234,0.6737239461936184,0.8891529193212586,0.44794191231200253
30.0,0.30421271265271377,0.5677424768219934,0.0827570540332856,0.7176469958437279,0.2959158904866631
31.0,0.015655503905676826,0.0789847548067264,0.44211499355754946,0.12878034046645903,0.7947713392546324
32.0,0.6227520851046247,0.5372831741025049,0.19150024944432398,0.8483319029795274,0.9563687693347485
33.0,0.3540510931689129,0.6380484298815161,0.16028035592083612,0.5474238053974841,0.9500438419635001
34.0,0.8544371780925488,0.9274489178880106,0.09717008606925259,0.8598603600624742,0.12825561094917626
35.0,0.9442771540173206,0.3751256148541602,0.344977515768906,0.6049367910605128,0.413508021010942
36.0,0.48493473033532,0.06993236223649502,0.7168282070128063,0.6785667384777878,0.10997350392119476
37.0,0.03969030577037047,0.9929784405524309,0.22619406855532653,0.7911931155407509,0.21525008687371427
38.0,0.3173582729678269,0.6893590545509458,0.45691705540600325,0.628301754629698,0.22590439085767944
39.0,0.5601512425417653,0.8659629406778445,0.511497273917632,0.037170189902584805,0.814883047958531
40.0,0.5256537376784929,0.3642021261618221,0.289963418086274,0.44498451488912616,0.4032724088731987
41.0,0.758965573837034,0.9473961692461701,0.31223371747434114,0.9377489114879846,0.9533422343687993
42.0,0.6327533822230156,0.9684442036692488,0.2849158550061094,0.24040735158326343,0.5061785464028604
43.0,0.9567627273488893,0.3133456818245919,0.9114252280605685,0.43400467771149176,0.12228087149572053
44.0,0.9428014232953915,0.08050134678501353,0.0999869401322192,0.3573810637693119,0.3107615416003602
45.0,0.27873706694214895,0.16525694915751532,0.07749423915084386,0.1889103812767785,0.5660857695094176
46.0,0.01725340780836304,0.3310911361632701,0.23961995870624897,0.8005022961137108,0.470685753799831
47.0,0.4488611784725415,0.6617308122136121,0.7090340549581347,0.9134467308285537,0.7138601463531281
48.0,0.19908532117334443,0.3522300523924846,0.7913723213176448,0.9762151286058977,0.4394084322121561
49.0,0.7923825180777789,0.43633382928085307,0.5380422607965677,0.5957059272446258,0.5912358689075757
50.0,0.14971207807780684,0.4413017284824643,0.21503377207963625,0.19399739700306828,0.4856742201174248
51.0,0.1453115662560861,0.9538663258485822,0.16054805483469947,0.0014670944135163344,0.007097367909210783
52.0,0.3116761395102845,0.13929734623542867,0.6394045660564575,0.016791532688236632,0.8851388903001439
53.0,0.7645646452327749,0.7766993057370034,0.5832502585477995,0.23579831605137302,0.5206478708750536
54.0,0.6519497123747471,0.47497874437119625,0.30908319322973943,0.9891673736366908,0.42320035985035975
55.0,0.49461593911649915,0.36704992087013133,0.8978803059094693,0.47412334080315977,0.3382154411165723
56.0,0.24852167606549658,0.6810734019936283,0.3160517003161034,0.7437299438346915,0.33578543218667234
57.0,0.23805921961288512,0.13031711716098404,0.4532892378688065,0.6843450307958223,0.1921329228899753
58.0,0.8060345978460618,0.689801880166962,0.16267901211578206,0.9804625924906517,0.9616002140096815
59.0,0.8898083120853454,0.46186443042627556,0.682748495673764,0.6811350661604523,0.7504123192473049
60.0,0.1776037003293074,0.7853210751614218,0.4747829213638507,0.21793244838300896,0.4879896771423009
61.0,0.4471432923909322,0.12210417339539092,0.6260780655812315,0.13077559521312898,0.6401477948540366
62.0,0.9432989717518835,0.7828518927928629,0.31832575091292536,0.6904913790059524,0.39022012006854023
63.0,0.5286331647958997,0.13461472300554156,0.6824873360739107,0.2473009116345536,0.9745466950144316
64.0,0.5790353394855651,0.9259327464924166,0.1853571701758271,0.937682467522433,0.5763308155439402
65.0,0.8843208241400863,0.9158472362716465,0.8524432251794721,0.3622142397558853,0.8447266300347123
66.0,0.5197550514180188,0.265933997269034,0.9179349146491844,0.5611813617049723,0.9423133995550851
67.0,0.15639818754542212,0.6565508281092444,0.35171014275140977,0.5299159185352077,0.9119906039025015
68.0,0.6480013314451183,0.8139027392325513,0.320898119344869,0.43967457663283294,0.93706497636188
69.0,0.7540116956074301,0.6102053799846796,0.7241278216499268,0.09737353341337929,0.42634456542001997
70.0,0.42698979455253605,0.7494059925479745,0.3143130146622214,0.20614860468065144,0.3745719335489812
71.0,0.30880568633053695,0.2893070750470649,0.44909978404031636,0.3795295024804499,0.10915882080054662
72.0,0.2023712912815525,0.7911158255635975,0.5377657654551224,0.8064861801771797,0.30994969510747694
73.0,0.8397236665876247,0.8065445147201357,0.02816323062519288,0.8045356934892964,0.32665564090236654
74.0,0.60963379314949,0.42992702229709234,0.551309493758395,0.4008711206789236,0.8763731286414379
75.0,0.8291584749419246,0.8508748371556608,0.5496818015902736,0.014250399469538655,0.07370156047759036
76.0,0.7085569306647405,0.9367692568765292,0.786216798262644,0.4963234877811006,0.9660620070107544
77.0,0.4414114616769963,0.5808704549993933,0.3890236438431345,0.5517374904769698,0.9558534621597702
78.0,0.6599677158962979,0.9731691093791758,0.986983101663195,0.3495162594258916,0.7258361835137641
79.0,0.8905585915743797,0.5932502420246123,0.8953756730066876,0.06493159897921297,0.618439338698368
80.0,0.8321093035910353,0.5448477071100987,0.5442636888351494,0.10842235899874475,0.49484352163284717
