0.0,0.7874098600684448,0.6151347167677251,0.7286267039038379
1.0,0.24649511612798203,0.37982841392510514,0.5251677284460864
2.0,0.5376262646899476,0.70486783930633,0.9985130762603901
3.0,0.25918174905028135,0.6573133556439306,0.8835112137179897
4.0,0.8742055133617342,0.7332433474974747,0.8751660894278944
5.0,0.6928049113749207,0.3379229516151707,0.8599833546935699
6.0,0.41530590501629083,0.4916435657050373,0.537835450062749
7.0,0.35554508902906623,0.15078280537435018,0.8235762865716689
8.0,0.10362778001053108,0.49684888987433884,0.9017799198443714
9.0,0.21094307710837767,0.2427025310620512,0.8128695555477072
10.0,0.8582289915304777,0.3674961726113104,0.24334908187820015
11.0,0.6961117490043057,0.4046256611752347,0.8992935957654417
12.0,0.2564740730085804,0.7059159228934888,0.9160671741341739
13.0,0.4340261361827227,0.2451827131786991,0.8199231549002619
14.0,0.629776092524601,0.3650404732677126,0.9499674971230951
15.0,0.11665464225425926,0.04093592061784246,0.23737476778838917
16.0,0.9710347400428136,0.6573907880552984,0.47661183924377926
17.0,0.8131827510103988,0.6424743613606233,0.34474887989310865
18.0,0.9880668492252918,0.1334647304741673,0.4991184659345639
19.0,0.9510970662253588,0.5015449685983865,0.8002934358497176
20.0,0.781881875259975,0.07038996877158232,0.2671516723455968
21.0,0.5724650156077209,0.11122872586402477,0.5054132956662072
22.0,0.18462949239597892,0.6252144683925273,0.6025108946839195
23.0,0.43370247583300325,0.05547715548056553,0.17888825252919327
24.0,0.19460116030839014,0.2655338412351549,0.5667071259071167
25.0,0.9509673467136766,0.19825178534588273,0.9976480749064757
26.0,0.7227103462806188,0.14830199062287353,0.25938974371769064
27.0,0.2728104130882615,0.769439565348338,0.19018435856868232
28.0,0.5097773482959751,0.540774552241474,0.9171137530156438
29.0,0.9870734663044824,0.15555545507907054,0.5972801192342567
30.0,0.36209919780803357,0.9408133479651021,0.33896866194902897
31.0,0.9698632259216408,0.5997519618422722,0.3100675563256585
32.0,0.6916214293140148,0.7387438679517737,0.435952156851936
33.0,0.3094279923636062,0.7087268059942352,0.8989135776106879
34.0,0.05211512491043002,0.029269054636371306,0.5404836519013377
35.0,0.498783201266333,0.5527279751436514,0.6370399398467915
36.0,0.625256599793673,0.7126239755922579,0.012351214057814919
37.0,0.46049827899471185,0.061416236378067146,0.2763022208620748
38.0,0.9200637673630102,0.6940211488503848,0.35675440392823554
39.0,0.1558209074549357,0.9646963007610356,0.8784968910099218
40.0,0.002210649159476996,0.8703903552638947,0.7962657833310373
41.0,0.7507783086768639,0.6305266630043225,0.8305711846906638
42.0,0.8074335187496376,0.9275440752504367,0.36724688214013
43.0,0.017998767531410942,0.021721353987603664,0.5728610782253697
44.0,0.4099312757001897,0.9592543814100293,0.8128571455848493
45.0,0.6886951474982459,0.2168196362818101,0.25254451175892334
46.0,0.24397651515243757,0.7787481211136945,0.14691986494054776
47.0,0.718337312435359,0.6889952623505571,0.2480028503190418
48.0,0.6426323581723797,0.447923120910774,0.24985878369934356
49.0,0.09682295229929949,0.505900414868847,0.4846790764703337
50.0,0.8397767034627269,0.7701074692352499,0.20347452151866374
51.0,0.6268553638517579,0.21701690421712783,0.2766136758254154
52.0,0.016124081322553607,0.058351004993747346,0.6162998399589796
53.0,0.27974636779402196,0.7857877560502382,0.06509142919316546
54.0,0.11191238766579414,0.1350658751931717,0.8739036589585703
55.0,0.9366432952328295,0.8844215910597243,0.04797360062155198
56.0,0.9877483035876017,0.3193041085515359,0.18859955249475702
57.0,0.38129394252230864,0.889182293448598,0.5682271323419097
58.0,0.6690192122891123,0.18875851385729592,0.42668887375379305
59.0,0.6817743815183017,0.3215036542390156,0.6398015900566708
60.0,0.6477044944474599,0.668696719279058,0.6835650973249038
61.0,0.6201503573165181,0.976234569433755,0.31655739968083285
62.0,0.8225013830480078,0.4858215533700012,0.3033975657955914
63.0,0.532969520867846,0.7141335719250983,0.5844003137409622
64.0,0.737668592837805,0.09543306653990191,0.37417919822083856
65.0,0.33484831515908187,0.7274251513721864,0.8719463837366132
66.0,0.8169083200887298,0.10603132008605731,0.8141144296737601
67.0,0.35612516455096976,0.9848762103724117,0.3219419419836633
68.0,0.961007455589516,0.16500205333002926,0.7269081581591557
69.0,0.06195488960803286,0.2948468053179709,0.8196759622746057
70.0,0.5297112553279106,0.5804111208892685,0.04732814741800051
71.0,0.7718060336032861,0.941317667610826,0.9002759784821667
72.0,0.6613271869269565,0.9359557304400701,0.05877341448337703
73.0,0.706064447686017,0.5516530214013107,0.010186575449009472
74.0,0.9598900905849441,0.11284018237189997,0.6141044802052745
75.0,0.33953487574416275,0.1244332975661756,0.4746818871962718
76.0,0.8056870765981119,0.47047547993400485,0.7059711860208927
77.0,0.7229083210725087,0.9885104387199832,0.39050993907786025
78.0,0.916432117194208,0.8490247814616003,0.05563032460534767
79.0,0.2140162662163747,0.09827585034572928,0.3313275572379242
80.0,0.012408311256933424,0.09422776697165891,0.5184859325028982
81.0,0.10615061487194988,0.8220283219125128,0.6337261770939919
82.0,0.931919401742612,0.8516139957908809,0.6704444620737405
83.0,0.49769608186400827,0.8605676015610731,0.989505704232882
84.0,0.46255382802579537,0.3559334798712793,0.9088727452512008
85.0,0.15159810673193408,0.9028820874894494,0.9345778792565856
86.0,0.1546184770409561,0.43439191512745845,0.8642476453556486
87.0,0.5105468963834386,0.12815198217834223,0.7034023008079009
88.0,0.5779881010953579,0.728107399227789,0.9543810896560796
89.0,0.8922828698707622,0.5664123874690685,0.5345820207880512
90.0,0.43903863479749583,0.7223812821251033,0.11758546060319386
91.0,0.5032158528508659,0.40585094177209713,0.029035444816971068
92.0,0.24848124716440512,0.8745036087236907,0.6893626967181721
93.0,0.444882458225741,0.922423150850735,0.2339747269969693
94.0,0.3410424145973968,0.22209769445091787,0.15217251967812984
95.0,0.2946429719710494,0.04835539306340997,0.23020023550796664
96.0,0.03954179014528891,0.05906683381107358,0.1592819226601495
97.0,0.06247722036661951,0.31847145697409207,0.40488412203688817
98.0,0.6157257228319732,0.5240949542870865,0.46426056381201586
99.0,0.006719945056492982,0.2917510975449601,0.2739506268997681
