0.0,0.5662190493217679,0.23927752153061022
1.0,0.3538089376432003,0.8571880280149231
2.0,0.4342506251263458,0.9251237121078042
3.0,0.9996452744790564,0.6304365265866456
4.0,0.48909634015227965,0.9703759635863195
5.0,0.7563447649482807,0.18532321090029757
6.0,0.9510225727510825,0.6577727873632102
7.0,0.11051427247674273,0.14684746813569616
8.0,0.24151381899593705,0.6072133398286023
9.0,0.6099841221265137,0.3874986486623814
10.0,0.012168240535775476,0.6506076916977291
11.0,0.8701141227386084,0.08194996065873994
12.0,0.5035509446037076,0.7680438292186658
13.0,0.3195430503589697,0.4762119047242439
14.0,0.6856989021404035,0.43355177446709503
15.0,0.5866616476406119,0.8515778947349079
16.0,0.8275728308743772,0.2433911556363676
17.0,0.9241595796393094,0.8072219363960733
18.0,0.12886711862069622,0.521901346289265
19.0,0.4221698055184794,0.3634761777106579
20.0,0.9088659262083814,0.7090631160246393
21.0,0.5476708466635922,0.17500408178432625
22.0,0.08796420675005112,0.6343437913679632
23.0,0.48807696409280155,0.0072001048151426605
24.0,0.17517301772139127,0.8248424073160092
25.0,0.4831617014986388,0.956400143961268
26.0,0.12435178413208214,0.4318934538179223
27.0,0.8101691118752438,0.3219995400499416
28.0,0.9439215300538258,0.03964617584720109
29.0,0.45850226695180374,0.8198090132092365
30.0,0.874442727103389,0.8704490824720633
31.0,0.1116550939447557,0.2818158762089209
32.0,0.4961574939212213,0.8591938945540231
33.0,0.6566484868788207,0.4724804068084215
34.0,0.08696539692531968,0.6800499865369186
35.0,0.07634060868535841,0.9897440054281784
36.0,0.5240248406334687,0.009541533043631811
37.0,0.4749972834716517,0.14503646312838747
38.0,0.9024287279682499,0.4518673687237288
39.0,0.2987086039405552,0.1933943684675723
40.0,0.24939026018847776,0.5517980851011584
41.0,0.4349842557036324,0.07572015642509189
42.0,0.8613873067167912,0.6423325792155224
43.0,0.04855385555442049,0.5941007318407616
44.0,0.725636600089596,0.7698025262463922
45.0,0.8426218174746003,0.00488275494321655
46.0,0.5054042885868258,0.5348871921236151
47.0,0.21268255823963067,0.5319838676499478
48.0,0.1417526887256807,0.956141969652396
49.0,0.5968850911715085,0.4138811585559291
50.0,0.2634901668178302,0.11424241559856518
51.0,0.2198669594907101,0.24716054948493715
52.0,0.3290839823535985,0.05418127185865251
53.0,0.8011995658537616,0.5928236768129543
54.0,0.30475477130348105,0.42984359857558274
55.0,0.45116704402442875,0.0035580263350747376
56.0,0.6839346350275004,0.7900460262225548
57.0,0.11518525369679444,0.8846676720244616
58.0,0.8955654447024025,0.6784833647197288
59.0,0.8696587215925391,0.524855908604283
60.0,0.9395366098063518,0.44880266753740894
61.0,0.15879935646262677,0.0039137915813823865
62.0,0.2681403833408994,0.5940589314818309
63.0,0.8721390668807454,0.4597506159955198
64.0,0.6282321635504815,0.8641352651861337
65.0,0.5707844586901112,0.9571203284714872
66.0,0.3854411179912156,0.9695451559023351
67.0,0.5984609633369611,0.7892651657399447
68.0,0.8991395031330048,0.857940849565706
69.0,0.2982330744140712,0.011558751600066142
70.0,0.6014676635899395,0.6302333326327586
71.0,0.08439395746276157,0.16870045339346518
72.0,0.5520965757920229,0.00636387491671786
73.0,0.8274692468102738,0.3217005333576821
74.0,0.4492188022164906,0.6451800035452389
75.0,0.7936278333971016,0.8881084219024618
76.0,0.781343236148223,0.5594941080849447
77.0,0.9047888754302751,0.06509645699383282
78.0,0.566154678520144,0.17358314662944785
79.0,0.28482271240144896,0.8253984944445849
80.0,0.141464352973098,0.08670753450575419
81.0,0.5844941498158756,0.8642472504066289
82.0,0.4676654321352933,0.08791402509500701
83.0,0.7011201347497158,0.3468731882405388
84.0,0.1047741837293672,0.7837668149520749
85.0,0.9108276977086598,0.7091168866907298
86.0,0.9516984155010034,0.784443837999131
87.0,0.8541194237000564,0.6272844485550646
88.0,0.5939972200833982,0.6331446718848525
89.0,0.16495656124263414,0.13277896682438994
90.0,0.18067455290074108,0.7528128788761902
91.0,0.6787160771689157,0.00539319227309587
92.0,0.4514178921646175,0.438594482902953
93.0,0.23792889077078982,0.04286323796522218
94.0,0.055441076638441444,0.6063565241518772
95.0,0.8729649823501235,0.4900785010364337
96.0,0.6760593572704624,0.5294910860786746
97.0,0.2864012601431579,0.10427117705132849
98.0,0.6532613425365684,0.8636806188945628
99.0,0.5509901876546889,0.7177528371143977
